id1,s1,id2,s2,related
Shamela0096228-ara1.mARkdown.ms329,حديثه ضعف وقال النساءي والحاكم ابو احمد متروك وقال مرة والدارقطني والبرقاني ضعيف وقال ابن حبان كان من خيار عباد الله من البكاءين بالليل لكنه عدل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن رسول الله ,Shamela0004473-ara1.ms09310,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحدث انظر اجوبة ابي زرعة علي اسءلة البرذعي ورقة ا انظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shamela0096228-ara1.mARkdown.ms329,حديثه ضعف وقال النساءي والحاكم ابو احمد متروك وقال مرة والدارقطني والبرقاني ضعيف وقال ابن حبان كان من خيار عباد الله من البكاءين بالليل لكنه عدل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن رسول الله ,JK000134-ara1.mARkdown.ms3868,وقال بن حبان كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل له الرواية عنه الا علي جهة التعجب ,t
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,f
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,t
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Sham19Y0011402-ara1.ms634,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحديث عخ ن دت ق عبد الله بن عمرو بن عوف بن زيد المزني المدني روي عن ابيه ,f
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,JK000134-ara1.mARkdown.ms0769,ذلك وقال يعقوب وهو ضعيف الحديث عند جميع اصحابنا ووهاه الفضل بن موسي السيناني وقال بن المديني هو عندنا ضعيف وقال الاجري عن ابي داود ضعيف وقال مرة ليس بشء وقال ايضا عنه خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه وقال بن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يجوز الاحتجاج بخبره وذكره بن الجارود ,t
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Sham19Y0011402-ara1.ms605,عنه ابن حبان في المجروحين ج كان يدلس عن غياث بن ابراهيم وغيرهم يروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره انظر الجرح والتعديل ج ق تهذيب التهذيب ,t
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Sham19Y0127677-ara1.ms13652,وقال ابن حبان وروي عن ابيه عن جده نسخة موضوعة لا يحل ذكرها في كتب ولا الرواية عنه الا علي جهة التعجب مسالح جمع مسلحة قال في النهاية المسلحة القوم الذين يحفظون الثغور من العدو وسموا مسلحة لانهم يكونون ذوي سلاح او لانهم يسكنون المسلحة وهي كالثغر والمرقب يكون فيه اقوام يرقبون العدو لءلا يطرقهم علي غفلة فاذا راوه اعلموا اصحابهم ليتاهبوا له بني الاصفر يعني الروم روقة الاسلام اي خيار المسلمين وسراتهم جمع راءق من راق الشء اذا صفا وخلص من تعليق محمد فءاد عبد الباقي علي هامش ابن ماجه وترجمة كثير بن عبد الله في ميزان الاعتدال للامام الذهبي ج ص رقم قال كثير بن عبد الله بن عمرو بن عوف بن زيد المزني المدني عن ابيه ,f
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,Shamela0004473-ara1.ms09310,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحدث انظر اجوبة ابي زرعة علي اسءلة البرذعي ورقة ا انظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shia003636Vols-ara1.inProgress.ms09732,ذلك يعقوب ضعيف الحديث عند جميع اصحابنا ابن المديني هو ضعيف ابو داود ضعيف ليس بشء وقال ايضا خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه ابن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات ,JK000134-ara1.mARkdown.ms3868,وقال بن حبان كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل له الرواية عنه الا علي جهة التعجب ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,t
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,Sham19Y0011402-ara1.ms634,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحديث عخ ن دت ق عبد الله بن عمرو بن عوف بن زيد المزني المدني روي عن ابيه ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,JK000134-ara1.mARkdown.ms0769,ذلك وقال يعقوب وهو ضعيف الحديث عند جميع اصحابنا ووهاه الفضل بن موسي السيناني وقال بن المديني هو عندنا ضعيف وقال الاجري عن ابي داود ضعيف وقال مرة ليس بشء وقال ايضا عنه خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه وقال بن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يجوز الاحتجاج بخبره وذكره بن الجارود ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,Sham19Y0011402-ara1.ms605,عنه ابن حبان في المجروحين ج كان يدلس عن غياث بن ابراهيم وغيرهم يروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره انظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,Sham19Y0127677-ara1.ms13652,وقال ابن حبان وروي عن ابيه عن جده نسخة موضوعة لا يحل ذكرها في كتب ولا الرواية عنه الا علي جهة التعجب مسالح جمع مسلحة قال في النهاية المسلحة القوم الذين يحفظون الثغور من العدو وسموا مسلحة لانهم يكونون ذوي سلاح او لانهم يسكنون المسلحة وهي كالثغر والمرقب يكون فيه اقوام يرقبون العدو لءلا يطرقهم علي غفلة فاذا راوه اعلموا اصحابهم ليتاهبوا له بني الاصفر يعني الروم روقة الاسلام اي خيار المسلمين وسراتهم جمع راءق من راق الشء اذا صفا وخلص من تعليق محمد فءاد عبد الباقي علي هامش ابن ماجه وترجمة كثير بن عبد الله في ميزان الاعتدال للامام الذهبي ج ص رقم قال كثير بن عبد الله بن عمرو بن عوف بن زيد المزني المدني عن ابيه ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,Shamela0004473-ara1.ms09310,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحدث انظر اجوبة ابي زرعة علي اسءلة البرذعي ورقة ا انظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shamela0012317-ara1.completed.ms1150,والعراقيون قال ابو حاتم ابن حبان وكان من خيار عباد الله من البكاءين بالليل في الخلوات والقاءمين بالحقاءق في السيرات ممن غفل عن صناعة الحديث وحفظها واشتغل بالعبادة واسبابها حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم وهو لا يعلم فلما كثر في روايته ما ليس في حديث انس وغيره من الثقات بطل الاحتجاج به فلا يحل الرواية عنه الا علي جهة التعجب ,JK000134-ara1.mARkdown.ms3868,وقال بن حبان كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل له الرواية عنه الا علي جهة التعجب ,t
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,Sham19Y0011402-ara1.ms634,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحديث عخ ن دت ق عبد الله بن عمرو بن عوف بن زيد المزني المدني روي عن ابيه ,f
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,JK000134-ara1.mARkdown.ms0769,ذلك وقال يعقوب وهو ضعيف الحديث عند جميع اصحابنا ووهاه الفضل بن موسي السيناني وقال بن المديني هو عندنا ضعيف وقال الاجري عن ابي داود ضعيف وقال مرة ليس بشء وقال ايضا عنه خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه وقال بن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يجوز الاحتجاج بخبره وذكره بن الجارود ,t
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,Sham19Y0011402-ara1.ms605,عنه ابن حبان في المجروحين ج كان يدلس عن غياث بن ابراهيم وغيرهم يروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره انظر الجرح والتعديل ج ق تهذيب التهذيب ,t
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,Sham19Y0127677-ara1.ms13652,وقال ابن حبان وروي عن ابيه عن جده نسخة موضوعة لا يحل ذكرها في كتب ولا الرواية عنه الا علي جهة التعجب مسالح جمع مسلحة قال في النهاية المسلحة القوم الذين يحفظون الثغور من العدو وسموا مسلحة لانهم يكونون ذوي سلاح او لانهم يسكنون المسلحة وهي كالثغر والمرقب يكون فيه اقوام يرقبون العدو لءلا يطرقهم علي غفلة فاذا راوه اعلموا اصحابهم ليتاهبوا له بني الاصفر يعني الروم روقة الاسلام اي خيار المسلمين وسراتهم جمع راءق من راق الشء اذا صفا وخلص من تعليق محمد فءاد عبد الباقي علي هامش ابن ماجه وترجمة كثير بن عبد الله في ميزان الاعتدال للامام الذهبي ج ص رقم قال كثير بن عبد الله بن عمرو بن عوف بن زيد المزني المدني عن ابيه ,f
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,Shamela0004473-ara1.ms09310,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحدث انظر اجوبة ابي زرعة علي اسءلة البرذعي ورقة ا انظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Shamela0012317-ara1.completed.ms1618,كان يدلس عن غياث بن ابراهيم وغيره ويروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هاهنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره ,JK000134-ara1.mARkdown.ms3868,وقال بن حبان كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل له الرواية عنه الا علي جهة التعجب ,f
Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,Sham19Y0011402-ara1.ms634,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحديث عخ ن دت ق عبد الله بن عمرو بن عوف بن زيد المزني المدني روي عن ابيه ,f
Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,JK000134-ara1.mARkdown.ms0769,ذلك وقال يعقوب وهو ضعيف الحديث عند جميع اصحابنا ووهاه الفضل بن موسي السيناني وقال بن المديني هو عندنا ضعيف وقال الاجري عن ابي داود ضعيف وقال مرة ليس بشء وقال ايضا عنه خارجة اودع كتبه عند غياث بن ابراهيم فافسدها عليه وقال بن حبان كان يدلس عن غياث بن ابراهيم وغيره ويروي ما يسمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يجوز الاحتجاج بخبره وذكره بن الجارود ,f
Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,Sham19Y0011402-ara1.ms605,عنه ابن حبان في المجروحين ج كان يدلس عن غياث بن ابراهيم وغيرهم يروي ما سمع منهم مما وضعوه علي الثقات عن الثقات الذين راهم فمن هنا وقع في حديثه الموضوعات عن الاثبات لا يحل الاحتجاج بخبره انظر الجرح والتعديل ج ق تهذيب التهذيب ,f
Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,Sham19Y0127677-ara1.ms13652,وقال ابن حبان وروي عن ابيه عن جده نسخة موضوعة لا يحل ذكرها في كتب ولا الرواية عنه الا علي جهة التعجب مسالح جمع مسلحة قال في النهاية المسلحة القوم الذين يحفظون الثغور من العدو وسموا مسلحة لانهم يكونون ذوي سلاح او لانهم يسكنون المسلحة وهي كالثغر والمرقب يكون فيه اقوام يرقبون العدو لءلا يطرقهم علي غفلة فاذا راوه اعلموا اصحابهم ليتاهبوا له بني الاصفر يعني الروم روقة الاسلام اي خيار المسلمين وسراتهم جمع راءق من راق الشء اذا صفا وخلص من تعليق محمد فءاد عبد الباقي علي هامش ابن ماجه وترجمة كثير بن عبد الله في ميزان الاعتدال للامام الذهبي ج ص رقم قال كثير بن عبد الله بن عمرو بن عوف بن زيد المزني المدني عن ابيه ,f
Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,Shamela0004473-ara1.ms09310,التهذيب ج وقال ابن حبان في المجروحين ج منكر الحديث جدا يروي عن ابيه عن جده بنسخة موضوعة لا يحل ذكرها في الكتب ولا الرواية عنه الا علي جهة التعجب واكتفي ابن الجوزي في اسماء الضعفاء بقوله واهي الحدث انظر اجوبة ابي زرعة علي اسءلة البرذعي ورقة ا انظر الجرح والتعديل ج ق تهذيب التهذيب ,t
Sham19Y0011402-ara1.ms791,ان اروي عن يزيد وقال ايضا لان ازني احب الي من ان احدث عن يزيد الرقاشي وقال ابن حبان في المجروحين كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل الرواية عنه الا علي جهة التعجب توفي ما بين ه وانظر الجرح والتعديل ج ق تهذيب التهذيب ,JK000134-ara1.mARkdown.ms3868,وقال بن حبان كان من خيار عباد الله من البكاءين بالليل لكنه غفل عن حفظ الحديث شغلا بالعبادة حتي كان يقلب كلام الحسن فيجعله عن انس عن النبي صلي الله عليه وسلم فلا تحل له الرواية عنه الا علي جهة التعجب ,t
